narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P30_111_540,P30,P30_111,00:24:39.60,00:24:39.28,00:24:39.66,73964,73983,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_541,P30,P30_111,00:24:40.60,00:24:39.76,00:24:42.12,73988,74106,scrub pan,scrub,29,pan,5,['pan'],[5]
P30_111_542,P30,P30_111,00:24:42.85,00:24:42.42,00:24:42.93,74121,74146,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_543,P30,P30_111,00:24:56.10,00:24:55.70,00:24:56.16,74785,74808,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P30_111_544,P30,P30_111,00:24:56.60,00:24:56.26,00:24:57.02,74813,74851,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P30_111_545,P30,P30_111,00:24:57.35,00:24:55.00,00:24:57.75,74750,74887,apply washing up liquid to sponge,apply,27,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]"
P30_111_546,P30,P30_111,00:24:57.85,00:24:57.31,00:24:58.25,74865,74912,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
P30_111_547,P30,P30_111,00:24:58.35,00:24:58.29,00:24:58.91,74914,74945,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_548,P30,P30_111,00:24:59.10,00:24:59.01,00:24:59.86,74950,74993,dip sponge in washing up bowl,dip,66,sponge,9,"['sponge', 'bowl:washing:up']","[9, 7]"
P30_111_549,P30,P30_111,00:24:59.60,00:24:59.32,00:25:12.93,74966,75646,scrub pan,scrub,29,pan,5,['pan'],[5]
P30_111_55,P30,P30_111,00:02:05.10,00:02:03.00,00:02:04.27,6150,6213,put washing up bowl into sink,put,1,bowl:washing:up,7,"['bowl:washing:up', 'sink']","[7, 63]"
P30_111_550,P30,P30_111,00:25:14.10,00:25:12.98,00:25:13.47,75649,75673,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P30_111_551,P30,P30_111,00:25:14.85,00:25:14.35,00:25:14.84,75717,75742,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_552,P30,P30_111,00:25:16.10,00:25:14.91,00:25:16.66,75745,75833,rinse hands,rinse,2,hand,11,['hand'],[11]
P30_111_553,P30,P30_111,00:25:16.85,00:25:16.67,00:25:32.68,75833,76634,rinse pan,rinse,2,pan,5,['pan'],[5]
P30_111_554,P30,P30_111,00:25:33.35,00:25:32.78,00:25:33.43,76639,76671,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_555,P30,P30_111,00:25:34.60,00:25:32.00,00:25:35.75,76600,76787,put pan on drying rack,put-on,1,pan,5,"['pan', 'rack:drying']","[5, 110]"
P30_111_556,P30,P30_111,00:25:37.85,00:25:35.49,00:25:38.89,76774,76944,empty washing up bowl,empty,20,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_111_557,P30,P30_111,00:25:39.10,00:25:38.44,00:25:38.97,76922,76948,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_558,P30,P30_111,00:25:41.35,00:25:39.35,00:25:42.10,76967,77105,rinse washing up bowl,rinse,2,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_111_559,P30,P30_111,00:25:44.60,00:25:43.82,00:25:44.57,77191,77228,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_56,P30,P30_111,00:02:06.35,00:02:04.23,00:02:06.18,6211,6309,pick up mug,pick-up,0,mug,13,['mug'],[13]
P30_111_560,P30,P30_111,00:25:47.36,00:25:45.17,00:25:48.52,77258,77426,dry hands,dry,14,hand,11,['hand'],[11]
P30_111_561,P30,P30_111,00:25:50.10,00:25:48.25,00:25:50.23,77412,77511,pick up pepper,pick-up,0,pepper,37,['pepper'],[37]
P30_111_562,P30,P30_111,00:25:50.60,00:25:49.91,00:25:50.32,77495,77516,eat pepper,eat,35,pepper,37,['pepper'],[37]
P30_111_563,P30,P30_111,00:25:51.10,00:25:51.22,00:25:54.22,77561,77711,rotate chopping board,rotate,23,board:chopping,18,['board:chopping'],[18]
P30_111_564,P30,P30_111,00:25:52.85,00:25:52.64,00:25:53.23,77632,77661,pick up pepper,pick-up,0,pepper,37,['pepper'],[37]
P30_111_565,P30,P30_111,00:26:09.36,00:26:07.00,00:26:11.74,78350,78587,eat pepper,eat,35,pepper,37,['pepper'],[37]
P30_111_566,P30,P30_111,00:26:15.12,00:26:14.79,00:26:15.89,78739,78794,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P30_111_567,P30,P30_111,00:26:20.10,00:26:19.87,00:26:20.57,78993,79028,take glass,take,0,glass,10,['glass'],[10]
P30_111_568,P30,P30_111,00:26:21.60,00:26:21.42,00:26:22.11,79071,79105,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P30_111_569,P30,P30_111,00:26:22.60,00:26:22.12,00:26:22.82,79106,79141,put glass down,put-down,1,glass,10,['glass'],[10]
P30_111_57,P30,P30_111,00:02:08.10,00:02:06.28,00:02:07.25,6314,6362,put mug into washing up bowl,put-into,5,mug,13,"['mug', 'washing', 'bowl:washing:up']","[13, 73, 7]"
P30_111_570,P30,P30_111,00:26:27.85,00:26:23.78,00:26:27.49,79189,79374,pick up gin,pick-up,0,gin,264,['gin'],[264]
P30_111_571,P30,P30_111,00:26:28.85,00:26:28.70,00:26:29.26,79435,79463,put down gin,put-down,1,gin,264,['gin'],[264]
P30_111_572,P30,P30_111,00:26:30.61,00:26:30.29,00:26:31.59,79514,79579,open freezer,open,3,freezer,113,['freezer'],[113]
P30_111_573,P30,P30_111,00:26:32.85,00:26:32.54,00:26:33.31,79627,79665,take ice cube tray,take,0,tray:ice:cube,35,['tray:ice:cube'],[35]
P30_111_574,P30,P30_111,00:26:34.10,00:26:34.32,00:26:35.64,79716,79782,crack ice cubes,crack,30,cube:ice,189,['cube:ice'],[189]
P30_111_575,P30,P30_111,00:26:35.60,00:26:34.46,00:26:35.44,79723,79772,take ice cube,take,0,cube:ice,189,['cube:ice'],[189]
P30_111_576,P30,P30_111,00:26:35.85,00:26:35.64,00:26:35.99,79782,79799,put ice cube in glass,put-in,5,cube:ice,189,"['cube:ice', 'glass']","[189, 10]"
P30_111_577,P30,P30_111,00:26:36.60,00:26:36.67,00:26:37.37,79833,79868,take ice cube,take,0,cube:ice,189,['cube:ice'],[189]
P30_111_578,P30,P30_111,00:26:37.35,00:26:37.47,00:26:38.29,79873,79914,put ice cube in glass,put-in,5,cube:ice,189,"['cube:ice', 'glass']","[189, 10]"
P30_111_579,P30,P30_111,00:26:38.85,00:26:38.39,00:26:39.97,79919,79998,put ice cube tray in freezer,put-in,5,tray:ice:cube,35,"['tray:ice:cube', 'freezer']","[35, 113]"
P30_111_58,P30,P30_111,00:02:10.35,00:02:09.48,00:02:11.70,6473,6584,apply soap to hands,apply-to,27,soap,22,"['soap', 'hand']","[22, 11]"
P30_111_580,P30,P30_111,00:26:40.60,00:26:40.23,00:26:40.80,80011,80040,take tonic water bottle from freezer,take-from,0,bottle:tonic:water,15,"['bottle:tonic:water', 'freezer']","[15, 113]"
P30_111_581,P30,P30_111,00:26:41.60,00:26:41.02,00:26:41.84,80051,80092,close freezer,close,4,freezer,113,['freezer'],[113]
P30_111_582,P30,P30_111,00:26:44.35,00:26:41.93,00:26:44.80,80096,80240,open tonic water bottle,open,3,bottle:tonic:water,15,['bottle:tonic:water'],[15]
P30_111_583,P30,P30_111,00:26:45.35,00:26:44.87,00:26:46.64,80243,80332,pour tonic water into glass,pour-into,9,water:tonic,27,"['water:tonic', 'glass']","[27, 10]"
P30_111_584,P30,P30_111,00:27:14.10,00:26:46.74,00:26:53.74,80337,80687,pour tonic water into glass,pour-into,9,water:tonic,27,"['water:tonic', 'glass']","[27, 10]"
P30_111_585,P30,P30_111,00:27:17.35,00:27:16.05,00:27:17.86,81802,81893,screw lid on tonic water bottle,screw-on,4,lid,6,"['lid', 'bottle:tonic:water']","[6, 15]"
P30_111_586,P30,P30_111,00:27:19.10,00:27:17.96,00:27:19.17,81898,81958,open fridge,open,3,fridge,12,['fridge'],[12]
P30_111_587,P30,P30_111,00:27:20.10,00:27:19.20,00:27:20.50,81960,82025,put tonic water in fridge,put-in,5,water:tonic,27,"['water:tonic', 'fridge']","[27, 12]"
P30_111_588,P30,P30_111,00:27:21.10,00:27:20.47,00:27:21.22,82023,82061,close fridge,close,4,fridge,12,['fridge'],[12]
P30_111_589,P30,P30_111,00:27:21.85,00:27:21.54,00:27:22.15,82077,82107,pick up bottle of gin,pick-up,0,bottle:gin,15,['bottle:gin'],[15]
P30_111_59,P30,P30_111,00:02:11.36,00:02:11.70,00:02:14.38,6584,6719,wash hands,wash,2,hand,11,['hand'],[11]
P30_111_590,P30,P30_111,00:27:25.10,00:27:22.22,00:27:25.24,82111,82262,open gin bottle,open,3,bottle:gin,15,['bottle:gin'],[15]
P30_111_591,P30,P30_111,00:27:26.10,00:27:25.32,00:27:27.47,82266,82373,pour gin into glass,pour-into,9,gin,264,"['gin', 'glass']","[264, 10]"
P30_111_592,P30,P30_111,00:27:28.35,00:27:27.57,00:27:29.05,82378,82452,close gin bottle,close,4,bottle:gin,15,['bottle:gin'],[15]
P30_111_593,P30,P30_111,00:27:30.35,00:27:29.08,00:27:31.10,82454,82555,put gin bottle on top of cupboard,put-on,1,bottle:gin,15,"['bottle:gin', 'top:cupboard']","[15, 3]"
P30_111_594,P30,P30_111,00:27:32.10,00:27:31.50,00:27:32.50,82575,82625,open drawer,open,3,drawer,8,['drawer'],[8]
P30_111_595,P30,P30_111,00:27:33.10,00:27:31.00,00:27:33.81,82550,82690,take spoon,take,0,spoon,1,['spoon'],[1]
P30_111_596,P30,P30_111,00:27:33.85,00:27:33.77,00:27:34.28,82688,82714,close drawer,close,4,drawer,8,['drawer'],[8]
P30_111_597,P30,P30_111,00:27:35.10,00:27:34.38,00:27:38.56,82719,82928,stir drink,stir,10,drink,209,['drink'],[209]
P30_111_598,P30,P30_111,00:27:39.35,00:27:39.09,00:27:39.86,82954,82993,put spoon in washing up bowl,put-in,5,spoon,1,"['spoon', 'bowl:washing:up']","[1, 7]"
P30_111_599,P30,P30_111,00:27:40.60,00:27:39.23,00:27:40.91,82961,83045,pick up drink,pick-up,0,drink,209,['drink'],[209]
P30_111_6,P30,P30_111,00:00:08.10,00:00:07.80,00:00:08.58,390,429,put teabag rest on top of teapot,put-on,1,rest:teabag,109,"['rest:teabag', 'top:teapot']","[109, 158]"
P30_111_60,P30,P30_111,00:02:12.10,00:02:11.70,00:02:14.57,6584,6728,rinse hands,rinse,2,hand,11,['hand'],[11]
P30_111_600,P30,P30_111,00:27:41.86,00:27:40.89,00:27:43.69,83044,83184,drink gin and tonic,drink,60,gin,264,"['gin', 'tonic']","[264, 283]"
P30_111_601,P30,P30_111,00:27:45.10,00:27:43.74,00:27:45.87,83187,83293,put down gin and tonic,put-down,1,gin,264,"['gin', 'tonic']","[264, 283]"
P30_111_602,P30,P30_111,00:27:54.36,00:27:45.43,00:27:54.15,83271,83707,pick up plastic,pick-up,0,plastic,26,['plastic'],[26]
P30_111_603,P30,P30_111,00:27:55.35,00:27:53.64,00:27:55.80,83682,83790,put plastic in recycling box,put-in,5,plastic,26,"['plastic', 'box:recycling']","[26, 36]"
P30_111_604,P30,P30_111,00:27:59.60,00:27:55.85,00:28:00.99,83792,84049,pick up dustpan and brush,pick-up,0,dustpan,232,"['dustpan', 'brush']","[232, 103]"
P30_111_605,P30,P30_111,00:28:01.85,00:28:00.37,00:28:47.42,84018,86371,sweep floor,sweep,57,floor,159,['floor'],[159]
P30_111_606,P30,P30_111,00:28:47.85,00:28:47.52,00:28:50.17,86376,86508,empty dustpan into bin,empty,20,dustpan,232,"['dustpan', 'bin']","[232, 36]"
P30_111_607,P30,P30_111,00:28:51.10,00:28:50.43,00:28:50.97,86521,86548,move bin,move,11,bin,36,['bin'],[36]
P30_111_608,P30,P30_111,00:28:52.35,00:28:51.50,00:28:59.00,86575,86950,sweep floor,sweep,57,floor,159,['floor'],[159]
P30_111_609,P30,P30_111,00:29:00.11,00:28:59.14,00:29:00.37,86957,87018,empty dustpan into bin,empty,20,dustpan,232,"['dustpan', 'bin']","[232, 36]"
P30_111_61,P30,P30_111,00:02:15.10,00:02:14.32,00:02:15.06,6716,6753,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_610,P30,P30_111,00:29:01.10,00:29:00.47,00:29:02.57,87023,87128,move bin,move,11,bin,36,['bin'],[36]
P30_111_611,P30,P30_111,00:29:04.85,00:29:04.63,00:29:05.32,87231,87266,put dustpan and brush down,put,1,dustpan,232,['dustpan'],[232]
P30_111_612,P30,P30_111,00:29:08.36,00:29:07.04,00:29:08.17,87352,87408,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_613,P30,P30_111,00:29:09.36,00:29:07.49,00:29:17.38,87374,87869,wash hands,wash,2,hand,11,['hand'],[11]
P30_111_614,P30,P30_111,00:29:18.10,00:29:17.48,00:29:18.26,87874,87913,pick up knife,pick-up,0,knife,4,['knife'],[4]
P30_111_615,P30,P30_111,00:29:19.10,00:29:19.19,00:29:19.46,87959,87973,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_616,P30,P30_111,00:29:19.60,00:29:19.38,00:29:23.10,87969,88155,scrub knife,scrub,29,knife,4,['knife'],[4]
P30_111_617,P30,P30_111,00:29:23.85,00:29:23.54,00:29:27.99,88177,88399,rinse knife,rinse,2,knife,4,['knife'],[4]
P30_111_618,P30,P30_111,00:29:29.35,00:29:28.05,00:29:29.92,88402,88496,put knife in drying rack,put-in,5,knife,4,"['knife', 'rack:drying']","[4, 110]"
P30_111_619,P30,P30_111,00:29:30.85,00:29:30.28,00:29:31.40,88514,88570,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18]
P30_111_62,P30,P30_111,00:02:16.85,00:02:15.14,00:02:17.92,6756,6896,dry hands,dry,14,hand,11,['hand'],[11]
P30_111_620,P30,P30_111,00:29:32.85,00:29:31.55,00:29:32.68,88577,88634,put chopping board on top of washing up bowl,put-on,1,board:chopping,18,"['board:chopping', 'top', 'bowl:washing:up']","[18, 42, 7]"
P30_111_621,P30,P30_111,00:29:35.10,00:29:32.58,00:29:36.00,88629,88800,rinse chopping board,rinse,2,board:chopping,18,['board:chopping'],[18]
P30_111_622,P30,P30_111,00:29:36.60,00:29:36.09,00:29:37.69,88804,88884,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_623,P30,P30_111,00:29:36.85,00:29:36.02,00:29:36.46,88801,88823,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_624,P30,P30_111,00:29:38.10,00:29:37.67,00:29:44.49,88883,89224,scrub chopping board,scrub,29,board:chopping,18,['board:chopping'],[18]
P30_111_625,P30,P30_111,00:29:45.35,00:29:43.00,00:29:44.80,89150,89240,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_626,P30,P30_111,00:29:45.35,00:29:44.58,00:29:45.05,89229,89252,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P30_111_627,P30,P30_111,00:29:46.10,00:29:44.77,00:29:46.07,89238,89303,wash hands,wash,2,hand,11,['hand'],[11]
P30_111_628,P30,P30_111,00:29:46.85,00:29:46.09,00:29:50.97,89304,89548,rinse chopping board,rinse,2,board:chopping,18,['board:chopping'],[18]
P30_111_629,P30,P30_111,00:29:51.35,00:29:51.39,00:29:51.99,89569,89599,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_63,P30,P30_111,00:02:19.85,00:02:19.17,00:02:20.39,6958,7019,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5]
P30_111_630,P30,P30_111,00:29:51.85,00:29:52.27,00:29:56.26,89613,89813,put chopping board on drying rack,put-on,1,board:chopping,18,"['board:chopping', 'rack:drying']","[18, 110]"
P30_111_631,P30,P30_111,00:29:58.85,00:29:57.99,00:30:00.68,89899,90034,dry hands,dry,14,hand,11,['hand'],[11]
P30_111_632,P30,P30_111,00:30:05.10,00:30:04.11,00:30:04.83,90205,90241,pick up gin and tonic,pick-up,0,gin,264,"['gin', 'tonic']","[264, 283]"
P30_111_633,P30,P30_111,00:30:10.10,00:30:05.81,00:30:20.69,90290,91034,drink gin and tonic,drink,60,gin,264,"['gin', 'tonic']","[264, 283]"
P30_111_634,P30,P30_111,00:30:21.85,00:30:21.14,00:30:22.38,91057,91119,put down gin and tonic,put-down,1,gin,264,"['gin', 'tonic']","[264, 283]"
P30_111_64,P30,P30_111,00:02:22.60,00:02:21.53,00:02:22.32,7076,7116,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_65,P30,P30_111,00:02:22.85,00:02:20.00,00:02:22.16,7000,7108,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P30_111_66,P30,P30_111,00:02:23.10,00:02:22.31,00:02:23.57,7115,7178,put down saucepan,put-down,1,saucepan,5,['saucepan'],[5]
P30_111_67,P30,P30_111,00:02:24.35,00:02:24.07,00:02:24.76,7203,7238,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P30_111_68,P30,P30_111,00:02:26.60,00:02:24.56,00:02:26.80,7228,7340,take saucepan,take,0,saucepan,5,['saucepan'],[5]
P30_111_69,P30,P30_111,00:02:27.85,00:02:26.90,00:02:27.77,7345,7388,remove kitchen towel from saucepan,remove-from,12,towel:kitchen,93,"['towel:kitchen', 'saucepan']","[93, 5]"
P30_111_7,P30,P30_111,00:00:12.60,00:00:08.68,00:00:13.09,434,654,take tonic water from bag,take-from,0,water:tonic,27,"['water:tonic', 'bag']","[27, 19]"
P30_111_70,P30,P30_111,00:02:28.10,00:02:27.74,00:02:28.53,7387,7426,put kitchen towel on top of saucepans,put-on,1,towel:kitchen,93,"['towel:kitchen', 'top:saucepan']","[93, 5]"
P30_111_71,P30,P30_111,00:02:29.10,00:02:28.43,00:02:29.47,7421,7473,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P30_111_72,P30,P30_111,00:02:31.60,00:02:30.51,00:02:32.18,7525,7609,put saucepan on hob,put-on,1,saucepan,5,"['saucepan', 'hob']","[5, 24]"
P30_111_73,P30,P30_111,00:02:33.35,00:02:32.28,00:02:33.92,7614,7696,turn on hob,turn-on,6,hob,24,['hob'],[24]
P30_111_74,P30,P30_111,00:02:36.35,00:02:35.63,00:02:36.51,7781,7825,pick up olive oil,pick-up,0,oil:olive,31,['oil:olive'],[31]
P30_111_75,P30,P30_111,00:02:37.60,00:02:35.00,00:02:39.00,7750,7950,drizzle olive oil into pan,drizzle-into,9,oil:olive,31,"['oil:olive', 'pan']","[31, 5]"
P30_111_76,P30,P30_111,00:02:39.10,00:02:38.65,00:02:39.51,7932,7975,put down olive oil,put-down,1,oil:olive,31,['oil:olive'],[31]
P30_111_77,P30,P30_111,00:02:39.85,00:02:39.49,00:02:40.51,7974,8025,open cupboards,open,3,cupboard,3,['cupboard'],[3]
P30_111_78,P30,P30_111,00:02:41.60,00:02:40.54,00:02:42.04,8027,8102,take olive oil from cupboard,take-from,0,oil:olive,31,"['oil:olive', 'cupboard']","[31, 3]"
P30_111_79,P30,P30_111,00:02:41.85,00:02:41.86,00:02:42.79,8093,8139,unscrew olive oil bottle,unscrew,71,bottle:oil,15,['bottle:oil'],[15]
P30_111_8,P30,P30_111,00:00:14.60,00:00:13.09,00:00:15.61,654,780,open fridge,open,3,fridge,12,['fridge'],[12]
P30_111_80,P30,P30_111,00:02:42.60,00:02:41.93,00:02:43.52,8096,8176,pour olive oil into pan,pour-into,9,oil:olive,31,"['oil:olive', 'pan']","[31, 5]"
P30_111_81,P30,P30_111,00:02:44.60,00:02:44.03,00:02:45.61,8201,8280,screw cap back onto olive oil,screw,78,cap,118,"['cap', 'oil:olive']","[118, 31]"
P30_111_82,P30,P30_111,00:02:46.35,00:02:45.67,00:02:46.44,8283,8322,put olive oil into cupboard,put-into,5,oil:olive,31,"['oil:olive', 'cupboard']","[31, 3]"
P30_111_83,P30,P30_111,00:02:49.60,00:02:46.54,00:02:49.79,8327,8489,take garlic,take,0,garlic,51,['garlic'],[51]
P30_111_84,P30,P30_111,00:02:52.60,00:02:51.03,00:02:52.45,8551,8622,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5]
P30_111_85,P30,P30_111,00:02:53.10,00:02:51.00,00:02:53.00,8550,8650,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P30_111_86,P30,P30_111,00:02:53.35,00:02:53.04,00:02:53.60,8652,8680,put spoon in washing up bowl,put-in,5,spoon,1,"['spoon', 'bowl:washing:up']","[1, 7]"
P30_111_87,P30,P30_111,00:02:54.10,00:02:53.69,00:02:54.20,8684,8710,move tap,move,11,tap,0,['tap'],[0]
P30_111_88,P30,P30_111,00:02:55.85,00:02:54.29,00:02:56.69,8714,8834,empty saucepan into sink,empty,20,saucepan,5,"['saucepan', 'sink']","[5, 63]"
P30_111_89,P30,P30_111,00:02:57.85,00:02:56.25,00:02:58.04,8812,8902,put saucepan into washing up bowl,put-into,5,saucepan,5,"['saucepan', 'bowl:washing:up']","[5, 7]"
P30_111_9,P30,P30_111,00:00:17.60,00:00:15.53,00:00:18.43,776,921,put tonic water bottle in fridge,put-in,5,bottle:tonic:water,15,"['bottle:tonic:water', 'fridge']","[15, 12]"
P30_111_90,P30,P30_111,00:02:58.35,00:02:58.02,00:02:58.70,8901,8935,move tap,move,11,tap,0,['tap'],[0]
P30_111_91,P30,P30_111,00:02:59.35,00:02:58.65,00:02:59.41,8932,8970,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_92,P30,P30_111,00:02:59.85,00:02:59.50,00:03:00.05,8975,9002,pick up jug,pick-up,0,jug,66,['jug'],[66]
P30_111_93,P30,P30_111,00:03:01.85,00:03:00.15,00:03:02.13,9007,9106,put down jug,put-down,1,jug,66,['jug'],[66]
P30_111_94,P30,P30_111,00:03:04.10,00:03:01.64,00:03:03.89,9082,9194,pick up pizza bases,pick-up,0,base:pizza,91,['base:pizza'],[91]
P30_111_95,P30,P30_111,00:03:04.60,00:03:02.00,00:03:04.78,9100,9239,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_96,P30,P30_111,00:03:05.10,00:03:05.30,00:03:05.79,9265,9289,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_97,P30,P30_111,00:03:06.10,00:03:05.70,00:03:06.25,9285,9312,put down sponges,put-down,1,sponge,9,['sponge'],[9]
P30_111_98,P30,P30_111,00:03:06.60,00:03:06.15,00:03:06.59,9307,9329,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_99,P30,P30_111,00:03:07.35,00:03:06.82,00:03:07.54,9341,9377,move chopping board and knife,move,11,board:chopping,18,"['board:chopping', 'knife']","[18, 4]"
P30_112_0,P30,P30_112,00:00:02.350,00:00:02.11,00:00:02.99,105,149,pick up oven mitt,pick-up,0,mitt:oven,60,['mitt:oven'],[60]
P30_112_1,P30,P30_112,00:00:04.100,00:00:03.29,00:00:04.49,164,224,open oven,open,3,oven,46,['oven'],[46]
P30_112_10,P30,P30_112,00:00:22.100,00:00:21.89,00:00:22.90,1094,1145,slide pizza onto chopping board,slide-onto,5,pizza,91,"['pizza', 'board:chopping']","[91, 18]"
P30_112_11,P30,P30_112,00:00:25.600,00:00:24.54,00:00:25.96,1227,1298,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18]
P30_112_12,P30,P30_112,00:00:26.850,00:00:25.80,00:00:27.15,1290,1357,pick up knife from drying rack,pick-up,0,knife,4,"['knife', 'rack:drying']","[4, 110]"
P30_112_13,P30,P30_112,00:00:30.350,00:00:28.55,00:00:31.06,1427,1553,rotate pizza,rotate,23,pizza,91,['pizza'],[91]
P30_112_14,P30,P30_112,00:00:33.350,00:00:32.75,00:00:39.42,1637,1971,cut pizza,cut,7,pizza,91,['pizza'],[91]
P30_112_15,P30,P30_112,00:00:40.363,00:00:39.43,00:00:40.67,1971,2033,rotate pizza,rotate,23,pizza,91,['pizza'],[91]
P30_112_16,P30,P30_112,00:00:42.850,00:00:42.32,00:00:43.28,2116,2164,rotate pizza,rotate,23,pizza,91,['pizza'],[91]
P30_112_17,P30,P30_112,00:00:44.100,00:00:43.38,00:00:44.71,2169,2235,cut pizza,cut,7,pizza,91,['pizza'],[91]
P30_112_18,P30,P30_112,00:00:45.600,00:00:44.96,00:00:46.51,2248,2325,rotate chopping board,rotate,23,board:chopping,18,['board:chopping'],[18]
P30_112_19,P30,P30_112,00:00:47.100,00:00:46.41,00:00:47.64,2320,2382,cut pizza,cut,7,pizza,91,['pizza'],[91]
P30_112_2,P30,P30_112,00:00:06.600,00:00:04.52,00:00:06.82,225,341,turn off oven,turn-off,8,oven,46,['oven'],[46]
P30_112_20,P30,P30_112,00:00:48.350,00:00:47.63,00:00:48.97,2381,2448,cut pizza,cut,7,pizza,91,['pizza'],[91]
P30_112_21,P30,P30_112,00:00:49.850,00:00:48.78,00:00:49.78,2439,2489,put down knife,put-down,1,knife,4,['knife'],[4]
P30_112_22,P30,P30_112,00:00:51.350,00:00:49.83,00:00:51.67,2491,2583,pick up pepper cellar,pick-up,0,cellar:pepper,180,['cellar:pepper'],[180]
P30_112_23,P30,P30_112,00:00:53.100,00:00:52.54,00:00:53.15,2627,2657,put down pepper cellar,put-down,1,cellar:pepper,180,['cellar:pepper'],[180]
P30_112_24,P30,P30_112,00:00:54.363,00:00:54.00,00:00:54.75,2700,2737,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P30_112_25,P30,P30_112,00:00:55.350,00:00:54.68,00:00:55.80,2734,2790,pick up plate,pick-up,0,plate,2,['plate'],[2]
